지점,지점명,시간,온도,습도,기압
257,양산시,2018/03/11 2:00,2.8,95,1022.2
257,양산시,2018/03/11 3:00,1.7,97,1022.5
257,양산시,2018/03/11 4:00,1.5,99,1022.7
257,양산시,2018/03/11 5:00,1.6,98,1023.2
257,양산시,2018/03/11 6:00,1.8,92,1023.6
257,양산시,2018/03/11 7:00,4.1,66,1024.2
257,양산시,2018/03/11 8:00,4.3,74,1025.2
257,양산시,2018/03/11 9:00,7,61,1025.5
257,양산시,2018/03/11 10:00,8.8,55,1025.4
257,양산시,2018/03/11 11:00,10.8,50,1025.2
257,양산시,2018/03/11 12:00,12.4,43,1024.8
257,양산시,2018/03/11 13:00,14.1,40,1024.1
257,양산시,2018/03/11 14:00,16,33,1022.9
257,양산시,2018/03/11 15:00,16.4,32,1022.5
257,양산시,2018/03/11 16:00,15.2,35,1022.5
257,양산시,2018/03/11 17:00,13.7,38,1022.9
257,양산시,2018/03/11 18:00,11.8,42,1023.3
257,양산시,2018/03/11 19:00,10.4,48,1023.7
257,양산시,2018/03/11 20:00,8,56,1024.1
257,양산시,2018/03/11 21:00,6.6,66,1024.5
257,양산시,2018/03/11 22:00,5.3,74,1024.7
257,양산시,2018/03/11 23:00,4.4,69,1024.6
257,양산시,2018/03/12 0:00,3.3,73,1024.2
257,양산시,2018/03/12 1:00,3.4,80,1024
257,양산시,2018/03/12 2:00,4,79,1023.9
257,양산시,2018/03/12 3:00,2,91,1023.2
257,양산시,2018/03/12 4:00,1.7,95,1023
257,양산시,2018/03/12 5:00,0.9,96,1023.4
257,양산시,2018/03/12 6:00,0.8,96,1023.7
257,양산시,2018/03/12 7:00,0.6,98,1024.1
257,양산시,2018/03/12 8:00,3.2,87,1024.4
257,양산시,2018/03/12 9:00,7.2,69,1024.5
257,양산시,2018/03/12 10:00,9.8,54,1024.4
257,양산시,2018/03/12 11:00,14,40,1023.9
257,양산시,2018/03/12 12:00,16.6,39,1023.2
257,양산시,2018/03/12 13:00,16.8,29,1022.4
257,양산시,2018/03/12 14:00,17,31,1021.5
257,양산시,2018/03/12 15:00,16.5,35,1020.9
257,양산시,2018/03/12 16:00,16.3,40,1020.5
257,양산시,2018/03/12 17:00,14.4,56,1020.3
257,양산시,2018/03/12 18:00,13,67,1020.6
257,양산시,2018/03/12 19:00,12.2,73,1020.8
257,양산시,2018/03/12 20:00,12,70,1021.3
257,양산시,2018/03/12 21:00,10.5,82,1021.3
257,양산시,2018/03/12 22:00,9.5,88,1021.4
257,양산시,2018/03/12 23:00,8.2,89,1021.5
257,양산시,2018/03/13 0:00,7.8,90,1021.2
257,양산시,2018/03/13 1:00,7,92,1021.1
257,양산시,2018/03/13 2:00,6.7,93,1021.1
257,양산시,2018/03/13 3:00,6.4,95,1021
257,양산시,2018/03/13 4:00,6,96,1020.7
257,양산시,2018/03/13 5:00,5.6,97,1021
257,양산시,2018/03/13 6:00,5.8,97,1021.1
257,양산시,2018/03/13 7:00,5.4,97,1020.9
257,양산시,2018/03/13 8:00,6.2,99,1021.2
257,양산시,2018/03/13 9:00,9.9,83,1021.5
257,양산시,2018/03/13 10:00,14.4,72,1021.4
257,양산시,2018/03/13 11:00,15.9,62,1020.9
257,양산시,2018/03/13 12:00,17,59,1020.2
257,양산시,2018/03/13 13:00,17.6,57,1019.6
257,양산시,2018/03/13 14:00,18.7,52,1018.7
257,양산시,2018/03/13 15:00,19,51,1018
257,양산시,2018/03/13 16:00,19,45,1017.7
257,양산시,2018/03/13 17:00,17.7,54,1017.5
257,양산시,2018/03/13 18:00,15.7,63,1017.9
257,양산시,2018/03/13 19:00,14.1,75,1018.5
257,양산시,2018/03/13 20:00,13.7,77,1019
257,양산시,2018/03/13 21:00,14.2,75,1019.5
257,양산시,2018/03/13 22:00,13.3,77,1019.9
257,양산시,2018/03/13 23:00,12.1,85,1020
257,양산시,2018/03/14 0:00,12.9,82,1020
257,양산시,2018/03/14 1:00,12.4,83,1020.1
257,양산시,2018/03/14 2:00,9.7,93,1020.4
257,양산시,2018/03/14 3:00,8.4,97,1020.1
257,양산시,2018/03/14 4:00,8.6,97,1020
257,양산시,2018/03/14 5:00,8.3,99,1020.1
257,양산시,2018/03/14 6:00,7.8,99,1020.6
257,양산시,2018/03/14 7:00,7.7,100,1021.1
257,양산시,2018/03/14 8:00,8.9,100,1021.6
257,양산시,2018/03/14 9:00,12.7,85,1021.8
257,양산시,2018/03/14 10:00,16.2,68,1022
257,양산시,2018/03/14 11:00,19.1,56,1021.6
257,양산시,2018/03/14 12:00,20.1,55,1020.8
257,양산시,2018/03/14 13:00,20.2,57,1020.1
257,양산시,2018/03/14 14:00,20.6,54,1019.1
257,양산시,2018/03/14 15:00,20.4,54,1018.7
257,양산시,2018/03/14 16:00,20.4,55,1018.5
257,양산시,2018/03/14 17:00,18.3,65,1018.6
257,양산시,2018/03/14 18:00,16.7,74,1018.6
257,양산시,2018/03/14 19:00,15.1,86,1019.4
257,양산시,2018/03/14 20:00,15.1,84,1019.9
257,양산시,2018/03/14 21:00,15.4,79,1020.2
257,양산시,2018/03/14 22:00,15.6,80,1020.3
257,양산시,2018/03/14 23:00,15.8,80,1020.3
257,양산시,2018/03/15 0:00,14,91,1020
257,양산시,2018/03/15 1:00,14.2,90,1019.6
257,양산시,2018/03/15 2:00,13.8,90,1019.3
257,양산시,2018/03/15 3:00,13.3,91,1018.4
257,양산시,2018/03/15 4:00,13.6,92,1017.3
257,양산시,2018/03/15 5:00,12.8,97,1016.9
257,양산시,2018/03/15 6:00,14.4,96,1016.8
257,양산시,2018/03/15 7:00,14.8,98,1016.4
257,양산시,2018/03/15 8:00,15,98,1016.5
257,양산시,2018/03/15 9:00,14.9,100,1016.4
257,양산시,2018/03/15 10:00,14.9,100,1016.3
257,양산시,2018/03/15 11:00,14.5,100,1015.8
257,양산시,2018/03/15 12:00,14.9,100,1014.8
257,양산시,2018/03/15 13:00,14.7,100,1014.1
257,양산시,2018/03/15 14:00,15,100,1012.4
257,양산시,2018/03/15 15:00,15.1,100,1011.7
257,양산시,2018/03/15 16:00,15.8,100,1011.2
257,양산시,2018/03/15 17:00,15.6,100,1011.1
257,양산시,2018/03/15 18:00,15.7,100,1011.2
257,양산시,2018/03/15 19:00,15.4,100,1011.3
257,양산시,2018/03/15 20:00,15.4,100,1011.7
257,양산시,2018/03/15 21:00,15.3,100,1012.2
257,양산시,2018/03/15 22:00,15.1,100,1012.4
257,양산시,2018/03/15 23:00,14.9,100,1012.5
257,양산시,2018/03/16 0:00,11.4,100,1013.4
257,양산시,2018/03/16 1:00,8.1,94,1014.7
257,양산시,2018/03/16 2:00,7.1,92,1015.5
257,양산시,2018/03/16 3:00,6.8,91,1016.6
257,양산시,2018/03/16 4:00,6.4,84,1017.2
257,양산시,2018/03/16 5:00,6,83,1018.5
257,양산시,2018/03/16 6:00,5.5,76,1019.6
257,양산시,2018/03/16 7:00,5.4,72,1020.7
257,양산시,2018/03/16 8:00,5.3,71,1022
257,양산시,2018/03/16 9:00,5.3,65,1023.4
257,양산시,2018/03/16 10:00,5.8,63,1024.1
257,양산시,2018/03/16 11:00,6.8,56,1024.3
257,양산시,2018/03/16 12:00,8.3,53,1024.6
257,양산시,2018/03/16 13:00,8,49,1024.4
257,양산시,2018/03/16 14:00,7.7,50,1024.4
257,양산시,2018/03/16 15:00,8.2,46,1024.5
257,양산시,2018/03/16 16:00,7,48,1024.9
257,양산시,2018/03/16 17:00,6.1,52,1025.6
257,양산시,2018/03/16 18:00,5,52,1026.3
257,양산시,2018/03/16 19:00,4,54,1027.1
257,양산시,2018/03/16 20:00,3.3,54,1027.6
257,양산시,2018/03/16 21:00,3,57,1028.2
257,양산시,2018/03/16 22:00,2.7,60,1028.9
257,양산시,2018/03/16 23:00,2.9,60,1029.4
257,양산시,2018/03/17 0:00,2.6,62,1029.5
257,양산시,2018/03/17 1:00,2.5,63,1029.1
257,양산시,2018/03/17 2:00,2.4,64,1029.2
257,양산시,2018/03/17 3:00,1.9,66,1029.1
257,양산시,2018/03/17 4:00,2.1,66,1028.5
257,양산시,2018/03/17 5:00,2,66,1028.9
257,양산시,2018/03/17 6:00,2,67,1029.6
257,양산시,2018/03/17 7:00,2.1,68,1030
257,양산시,2018/03/17 8:00,1.9,73,1030.8
257,양산시,2018/03/17 9:00,5.3,60,1030.1
257,양산시,2018/03/17 10:00,7.2,54,1029.9
257,양산시,2018/03/17 11:00,8.6,53,1029.3
257,양산시,2018/03/17 12:00,10.6,47,1028.4
257,양산시,2018/03/17 13:00,12.1,44,1027.5
257,양산시,2018/03/17 14:00,12.7,45,1026.3
257,양산시,2018/03/17 15:00,14.6,42,1025.5
257,양산시,2018/03/17 16:00,13.4,47,1024.9
257,양산시,2018/03/17 17:00,12.3,53,1024.8
257,양산시,2018/03/17 18:00,10.9,57,1025.1
257,양산시,2018/03/17 19:00,8.8,66,1025.3
257,양산시,2018/03/17 20:00,6.8,75,1026
257,양산시,2018/03/17 21:00,5.8,82,1026.1
257,양산시,2018/03/17 22:00,5.4,84,1026.2
257,양산시,2018/03/17 23:00,4.4,88,1025.8
257,양산시,2018/03/18 0:00,4.5,88,1024.9
257,양산시,2018/03/18 1:00,3.3,88,1025
257,양산시,2018/03/18 2:00,2.6,92,1024.7
257,양산시,2018/03/18 3:00,1.8,96,1023.7
257,양산시,2018/03/18 4:00,1.8,98,1023.5
257,양산시,2018/03/18 5:00,1.3,98,1023.7
257,양산시,2018/03/18 6:00,1.6,100,1023.5
257,양산시,2018/03/18 7:00,2.1,100,1024.5
257,양산시,2018/03/18 8:00,4.3,92,1024.2
257,양산시,2018/03/18 9:00,7,80,1023.9
257,양산시,2018/03/18 10:00,9.8,71,1023.7
257,양산시,2018/03/18 11:00,11.5,66,1023
257,양산시,2018/03/18 12:00,12.7,69,1022.7
257,양산시,2018/03/18 13:00,14.4,63,1021.5
257,양산시,2018/03/18 14:00,15.5,62,1020.3
257,양산시,2018/03/18 15:00,15.9,60,1019.5
257,양산시,2018/03/18 16:00,16,60,1018.9
257,양산시,2018/03/18 17:00,15.5,63,1018.4
257,양산시,2018/03/18 18:00,15,66,1018.2
257,양산시,2018/03/18 19:00,13.4,83,1018.5
257,양산시,2018/03/18 20:00,12.2,91,1018.7
257,양산시,2018/03/18 21:00,11.3,99,1019
257,양산시,2018/03/18 22:00,11.2,100,1018.7
257,양산시,2018/03/18 23:00,11.4,100,1018.1
257,양산시,2018/03/19 0:00,11.2,100,1017
257,양산시,2018/03/19 1:00,11.2,100,1016.2
257,양산시,2018/03/19 2:00,11.2,100,1015.9
257,양산시,2018/03/19 3:00,11.2,100,1015.1
257,양산시,2018/03/19 4:00,11.2,100,1014
257,양산시,2018/03/19 5:00,11.8,100,1013.1
257,양산시,2018/03/19 6:00,11.7,100,1012.8
257,양산시,2018/03/19 7:00,12.3,100,1012.6
257,양산시,2018/03/19 8:00,12.4,100,1012.5
257,양산시,2018/03/19 9:00,12.4,100,1012.8
257,양산시,2018/03/19 10:00,12.7,100,1012.8
257,양산시,2018/03/19 11:00,10.7,98,1012.9
257,양산시,2018/03/19 12:00,10.8,97,1012.6
257,양산시,2018/03/19 13:00,10.6,94,1012.4
257,양산시,2018/03/19 14:00,10.1,94,1012.6
257,양산시,2018/03/19 15:00,10.3,85,1012.8
257,양산시,2018/03/19 16:00,9.9,83,1013.1
257,양산시,2018/03/19 17:00,9.9,79,1013.5
257,양산시,2018/03/19 18:00,9.1,79,1014.2
257,양산시,2018/03/19 19:00,8.2,84,1015.3
257,양산시,2018/03/19 20:00,7.5,90,1016.4
257,양산시,2018/03/19 21:00,7.4,82,1017.5
257,양산시,2018/03/19 22:00,6.7,82,1018.4
257,양산시,2018/03/19 23:00,5.7,89,1019.2
257,양산시,2018/03/20 0:00,5.9,81,1019.2
257,양산시,2018/03/20 1:00,6.9,74,1018.8
257,양산시,2018/03/20 2:00,7.2,64,1019.3
257,양산시,2018/03/20 3:00,6.8,66,1019.6
257,양산시,2018/03/20 4:00,6.9,63,1019.5
257,양산시,2018/03/20 5:00,6.7,60,1019.7
257,양산시,2018/03/20 6:00,6.6,59,1020.2
257,양산시,2018/03/20 7:00,6.5,58,1020.8
257,양산시,2018/03/20 8:00,6.8,56,1021.5
257,양산시,2018/03/20 9:00,7.5,56,1022.1
257,양산시,2018/03/20 10:00,8.1,55,1022.4
257,양산시,2018/03/20 11:00,8.3,51,1022.7
257,양산시,2018/03/20 12:00,8.8,54,1022.4
257,양산시,2018/03/20 13:00,8,51,1021.8
257,양산시,2018/03/20 14:00,8.2,49,1021.3
257,양산시,2018/03/20 15:00,6.9,53,1021.1
257,양산시,2018/03/20 16:00,6.4,53,1021.4
257,양산시,2018/03/20 17:00,5.9,57,1021.3
257,양산시,2018/03/20 18:00,5.7,61,1020.8
257,양산시,2018/03/20 19:00,5.4,61,1020.7
257,양산시,2018/03/20 20:00,5.3,63,1020.6
257,양산시,2018/03/20 21:00,5.1,64,1021
257,양산시,2018/03/20 22:00,5,66,1020.1
257,양산시,2018/03/20 23:00,3.7,81,1019.3
257,양산시,2018/03/21 0:00,3,90,1018.5
257,양산시,2018/03/21 1:00,2.4,95,1017.6
257,양산시,2018/03/21 2:00,2,97,1016.8
257,양산시,2018/03/21 3:00,1.6,97,1015.5
257,양산시,2018/03/21 4:00,1.6,98,1015
257,양산시,2018/03/21 5:00,1.7,98,1014.9
257,양산시,2018/03/21 6:00,1.2,100,1014.4
257,양산시,2018/03/21 7:00,1.7,99,1014.2
257,양산시,2018/03/21 8:00,2.1,97,1013.3
257,양산시,2018/03/21 9:00,2.6,96,1013
257,양산시,2018/03/21 10:00,2.9,94,1013.1
257,양산시,2018/03/21 11:00,2.7,97,1012.3
257,양산시,2018/03/21 12:00,2.8,98,1011.6
257,양산시,2018/03/21 13:00,3.3,95,1011.1
257,양산시,2018/03/21 14:00,3.3,95,1010.5
257,양산시,2018/03/21 15:00,3.4,96,1010.3
257,양산시,2018/03/21 16:00,3.3,95,1010.2
257,양산시,2018/03/21 17:00,3.3,94,1009.9
257,양산시,2018/03/21 18:00,3.5,89,1010.1
257,양산시,2018/03/21 19:00,3.9,82,1010.4
257,양산시,2018/03/21 20:00,4,81,1010.7
257,양산시,2018/03/21 21:00,3.8,82,1011.4
257,양산시,2018/03/21 22:00,3.9,79,1011.5
257,양산시,2018/03/21 23:00,4,76,1011.6
257,양산시,2018/03/22 0:00,4,74,1011.2
257,양산시,2018/03/22 1:00,3.4,80,1011.2
257,양산시,2018/03/22 2:00,2.8,85,1011
257,양산시,2018/03/22 3:00,2.5,86,1010.7
257,양산시,2018/03/22 4:00,2.4,86,1011.1
257,양산시,2018/03/22 5:00,2.7,85,1011.5
257,양산시,2018/03/22 6:00,2.3,85,1011.8
257,양산시,2018/03/22 7:00,2.6,83,1012.1
257,양산시,2018/03/22 8:00,3.8,75,1012.5
257,양산시,2018/03/22 9:00,4.8,68,1012.8
257,양산시,2018/03/22 10:00,5.9,63,1013.1
257,양산시,2018/03/22 11:00,7.4,56,1012.9
257,양산시,2018/03/22 12:00,9.5,48,1012.5
257,양산시,2018/03/22 13:00,11,40,1012.2
257,양산시,2018/03/22 14:00,12.3,35,1011.7
257,양산시,2018/03/22 15:00,14,31,1011.5
257,양산시,2018/03/22 16:00,13.3,30,1011.8
257,양산시,2018/03/22 17:00,13.3,28,1011.9
257,양산시,2018/03/22 18:00,12,38,1012.2
257,양산시,2018/03/22 19:00,8.7,56,1013.1
257,양산시,2018/03/22 20:00,6.8,63,1014.1
257,양산시,2018/03/22 21:00,5.3,74,1014.8
257,양산시,2018/03/22 22:00,5.2,73,1015.1
257,양산시,2018/03/22 23:00,3.5,82,1015.5
257,양산시,2018/03/23 0:00,3.4,86,1015.4
257,양산시,2018/03/23 1:00,2.6,88,1015.5
257,양산시,2018/03/23 2:00,1.9,91,1015.7
257,양산시,2018/03/23 3:00,1.2,94,1016
257,양산시,2018/03/23 4:00,0.8,97,1016
257,양산시,2018/03/23 5:00,0.7,100,1016.4
257,양산시,2018/03/23 6:00,0.8,99,1016.9
257,양산시,2018/03/23 7:00,0.8,97,1017.4
257,양산시,2018/03/23 8:00,3.2,82,1017.9
257,양산시,2018/03/23 9:00,6.8,65,1018.1
257,양산시,2018/03/23 10:00,9.7,54,1018.5
257,양산시,2018/03/23 11:00,11.8,40,1018.2
257,양산시,2018/03/23 12:00,13.6,37,1017.6
257,양산시,2018/03/23 13:00,14.2,36,1017.2
257,양산시,2018/03/23 14:00,15.6,35,1016.6
257,양산시,2018/03/23 15:00,15.1,41,1016.5
257,양산시,2018/03/23 16:00,13.9,47,1016.4
257,양산시,2018/03/23 17:00,13.1,43,1016.8
257,양산시,2018/03/23 18:00,11.7,46,1017.5
257,양산시,2018/03/23 19:00,10.3,56,1017.8
257,양산시,2018/03/23 20:00,7.9,64,1018.4
257,양산시,2018/03/23 21:00,6.7,70,1018.9
257,양산시,2018/03/23 22:00,5.6,75,1019.2
257,양산시,2018/03/23 23:00,4.8,80,1019.6
257,양산시,2018/03/24 0:00,3.8,85,1019.8
257,양산시,2018/03/24 1:00,3.4,90,1019.9
257,양산시,2018/03/24 2:00,3.2,92,1019.9
257,양산시,2018/03/24 3:00,2.9,93,1020
257,양산시,2018/03/24 4:00,3.5,90,1019.9
257,양산시,2018/03/24 5:00,3,93,1020.4
257,양산시,2018/03/24 6:00,4,90,1020.9
257,양산시,2018/03/24 7:00,4.5,79,1021.2
257,양산시,2018/03/24 8:00,5.6,77,1021.7
257,양산시,2018/03/24 9:00,8.4,64,1022.2
257,양산시,2018/03/24 10:00,11.6,46,1022.1
257,양산시,2018/03/24 11:00,14.6,40,1021.6
257,양산시,2018/03/24 12:00,16.7,35,1021.1
257,양산시,2018/03/24 13:00,17,35,1020.7
257,양산시,2018/03/24 14:00,18,36,1019.9
257,양산시,2018/03/24 15:00,17.3,37,1019.3
257,양산시,2018/03/24 16:00,16.5,38,1019
257,양산시,2018/03/24 17:00,16.3,39,1018.8
257,양산시,2018/03/24 18:00,14.6,44,1019.3
257,양산시,2018/03/24 19:00,14.1,48,1019.6
257,양산시,2018/03/24 20:00,12.9,49,1020.2
257,양산시,2018/03/24 21:00,10.4,65,1020.8
257,양산시,2018/03/24 22:00,9.3,72,1021.2
257,양산시,2018/03/24 23:00,8.9,71,1021.6
257,양산시,2018/03/25 0:00,9.8,65,1022
257,양산시,2018/03/25 1:00,10.7,61,1022.2
257,양산시,2018/03/25 2:00,9.4,68,1022.4
257,양산시,2018/03/25 3:00,8.7,73,1022.5
257,양산시,2018/03/25 4:00,7.6,82,1022.6
257,양산시,2018/03/25 5:00,7.3,84,1022.9
257,양산시,2018/03/25 6:00,6.9,84,1023.4
257,양산시,2018/03/25 7:00,6.5,84,1024.1
257,양산시,2018/03/25 8:00,8,84,1024.5
257,양산시,2018/03/25 9:00,11.3,69,1024.7
257,양산시,2018/03/25 10:00,15.9,44,1024.7
257,양산시,2018/03/25 11:00,16.7,36,1024.3
257,양산시,2018/03/25 12:00,18.7,29,1023.7
257,양산시,2018/03/25 13:00,19.8,28,1023
257,양산시,2018/03/25 14:00,20.8,26,1022
257,양산시,2018/03/25 15:00,22,24,1021
257,양산시,2018/03/25 16:00,20.3,32,1020.6
257,양산시,2018/03/25 17:00,19.3,33,1020.4
257,양산시,2018/03/25 18:00,16.9,46,1020.7
257,양산시,2018/03/25 19:00,15.8,52,1021.1
257,양산시,2018/03/25 20:00,14.8,57,1021.5
257,양산시,2018/03/25 21:00,11.8,72,1021.7
257,양산시,2018/03/25 22:00,10.1,77,1021.9
257,양산시,2018/03/25 23:00,10.5,73,1021.9
257,양산시,2018/03/26 0:00,10.1,74,1021.9
257,양산시,2018/03/26 1:00,9,77,1021.9
257,양산시,2018/03/26 2:00,6.7,89,1021.6
257,양산시,2018/03/26 3:00,7,92,1021.2
257,양산시,2018/03/26 4:00,7.8,84,1020.9
257,양산시,2018/03/26 5:00,7.8,78,1021
257,양산시,2018/03/26 6:00,6.5,83,1021.1
257,양산시,2018/03/26 7:00,6.5,84,1021.7
257,양산시,2018/03/26 8:00,9.2,71,1022.1
257,양산시,2018/03/26 9:00,12.6,54,1021.8
257,양산시,2018/03/26 10:00,16.1,42,1021.7
257,양산시,2018/03/26 11:00,19.2,31,1021.2
257,양산시,2018/03/26 12:00,20.6,28,1020.6
257,양산시,2018/03/26 13:00,21.5,25,1019.8
257,양산시,2018/03/26 14:00,22.3,25,1018.7
257,양산시,2018/03/26 15:00,21.5,28,1017.8
257,양산시,2018/03/26 16:00,20.6,31,1017.3
257,양산시,2018/03/26 17:00,19.4,34,1017.1
257,양산시,2018/03/26 18:00,17.9,42,1017.2
257,양산시,2018/03/26 19:00,16.6,42,1017.4
257,양산시,2018/03/26 20:00,15.2,51,1017.9
257,양산시,2018/03/26 21:00,12.5,65,1018.6
257,양산시,2018/03/26 22:00,11.1,67,1019
257,양산시,2018/03/26 23:00,10.1,72,1019.1
257,양산시,2018/03/27 0:00,8.9,78,1019
257,양산시,2018/03/27 1:00,9,79,1018.8
257,양산시,2018/03/27 2:00,7.8,82,1018.7
257,양산시,2018/03/27 3:00,7.5,84,1018.4
257,양산시,2018/03/27 4:00,7,89,1018
257,양산시,2018/03/27 5:00,6.8,89,1018.2
257,양산시,2018/03/27 6:00,6.1,88,1018.4
257,양산시,2018/03/27 7:00,6.4,90,1019.1
257,양산시,2018/03/27 8:00,9.9,79,1019.3
257,양산시,2018/03/27 9:00,13.3,58,1019.5
257,양산시,2018/03/27 10:00,16.5,49,1019.3
257,양산시,2018/03/27 11:00,20.2,36,1018.4
257,양산시,2018/03/27 12:00,22.7,29,1017.5
257,양산시,2018/03/27 13:00,22.5,31,1016.8
257,양산시,2018/03/27 14:00,21.6,32,1015.8
257,양산시,2018/03/27 15:00,22.4,33,1015.1
257,양산시,2018/03/27 16:00,22.4,35,1014.8
257,양산시,2018/03/27 17:00,19.8,41,1014.9
257,양산시,2018/03/27 18:00,19,39,1015.4
257,양산시,2018/03/27 19:00,17.6,38,1015.5
257,양산시,2018/03/27 20:00,16.3,40,1016
257,양산시,2018/03/27 21:00,14.8,43,1016.8
257,양산시,2018/03/27 22:00,12.1,58,1016.9
257,양산시,2018/03/27 23:00,10.5,66,1017.1
257,양산시,2018/03/28 0:00,9.6,70,1016.9
257,양산시,2018/03/28 1:00,9.9,68,1017
257,양산시,2018/03/28 2:00,9.3,73,1016.9
257,양산시,2018/03/28 3:00,8,79,1016.8
257,양산시,2018/03/28 4:00,7.3,83,1016.7
257,양산시,2018/03/28 5:00,7.2,88,1017.1
257,양산시,2018/03/28 6:00,7.1,89,1017.5
257,양산시,2018/03/28 7:00,7.5,88,1017.7
257,양산시,2018/03/28 8:00,9.7,83,1017.8
257,양산시,2018/03/28 9:00,14.2,62,1017.6
257,양산시,2018/03/28 10:00,18,45,1017.5
257,양산시,2018/03/28 11:00,19.5,43,1017
257,양산시,2018/03/28 12:00,21.1,39,1016.2
257,양산시,2018/03/28 13:00,21.8,36,1015.4
257,양산시,2018/03/28 14:00,21.5,34,1014.7
257,양산시,2018/03/28 15:00,22,32,1014.1
257,양산시,2018/03/28 16:00,20.6,40,1014.1
257,양산시,2018/03/28 17:00,19.7,46,1014.1
257,양산시,2018/03/28 18:00,18.7,49,1014.6
257,양산시,2018/03/28 19:00,16.7,60,1015.1
257,양산시,2018/03/28 20:00,16.1,63,1015.6
257,양산시,2018/03/28 21:00,15,69,1016.5
257,양산시,2018/03/28 22:00,14.1,75,1016.9
257,양산시,2018/03/28 23:00,12.4,83,1017.2
257,양산시,2018/03/29 0:00,12.1,85,1017.2
257,양산시,2018/03/29 1:00,11.9,88,1017.2
257,양산시,2018/03/29 2:00,10.5,95,1017
257,양산시,2018/03/29 3:00,10,93,1017.3
257,양산시,2018/03/29 4:00,9.7,93,1017.2
257,양산시,2018/03/29 5:00,10,92,1017.5
257,양산시,2018/03/29 6:00,10.5,89,1017.9
257,양산시,2018/03/29 7:00,10.5,90,1018.2
257,양산시,2018/03/29 8:00,12.4,86,1018.7
257,양산시,2018/03/29 9:00,14.3,78,1018.8
257,양산시,2018/03/29 10:00,18.2,63,1019.2
257,양산시,2018/03/29 11:00,20.2,53,1019.1
257,양산시,2018/03/29 12:00,22.1,44,1019.1
257,양산시,2018/03/29 13:00,23.3,36,1018.5
257,양산시,2018/03/29 14:00,23.5,38,1017.7
257,양산시,2018/03/29 15:00,22.7,40,1017.3
257,양산시,2018/03/29 16:00,21.5,44,1017.6
257,양산시,2018/03/29 17:00,19.6,50,1018.1
257,양산시,2018/03/29 18:00,17.1,55,1019.1
257,양산시,2018/03/29 19:00,15.3,56,1019.9
257,양산시,2018/03/29 20:00,14,55,1020.8
257,양산시,2018/03/29 21:00,13.2,59,1021.8
257,양산시,2018/03/29 22:00,12.4,63,1022.7
257,양산시,2018/03/29 23:00,11.8,65,1023
257,양산시,2018/03/30 0:00,11.3,65,1023.3
257,양산시,2018/03/30 1:00,11.3,62,1023.4
257,양산시,2018/03/30 2:00,11.3,59,1023.4
257,양산시,2018/03/30 3:00,11.6,53,1023.3
257,양산시,2018/03/30 4:00,11.6,51,1023.4
257,양산시,2018/03/30 5:00,11.7,53,1023.9
257,양산시,2018/03/30 6:00,11.3,58,1024.5
257,양산시,2018/03/30 7:00,11.5,61,1025.1
257,양산시,2018/03/30 8:00,12.4,60,1025.5
257,양산시,2018/03/30 9:00,14.2,54,1026.1
257,양산시,2018/03/30 10:00,15.3,48,1026.2
257,양산시,2018/03/30 11:00,17.3,40,1026
257,양산시,2018/03/30 12:00,17.7,40,1025.5
257,양산시,2018/03/30 13:00,17.4,41,1025
257,양산시,2018/03/30 14:00,17.5,40,1024.2
257,양산시,2018/03/30 15:00,17.9,40,1023.8
257,양산시,2018/03/30 16:00,16.8,43,1023.7
257,양산시,2018/03/30 17:00,15.2,46,1023.5
257,양산시,2018/03/30 18:00,13.3,51,1023.7
257,양산시,2018/03/30 19:00,12.1,53,1024.1
257,양산시,2018/03/30 20:00,11.7,58,1024.5
257,양산시,2018/03/30 21:00,11.3,60,1024.8
257,양산시,2018/03/30 22:00,11.1,59,1024.8
257,양산시,2018/03/30 23:00,11,61,1025
257,양산시,2018/03/31 0:00,11.1,63,1024.7
257,양산시,2018/03/31 1:00,9.7,69,1024.3
257,양산시,2018/03/31 2:00,8.4,73,1023.8
257,양산시,2018/03/31 3:00,7.7,80,1023.4
257,양산시,2018/03/31 4:00,6.7,79,1022.9
257,양산시,2018/03/31 5:00,7.1,79,1022.6
257,양산시,2018/03/31 6:00,6.6,81,1022.6
257,양산시,2018/03/31 7:00,7.2,77,1022.9
257,양산시,2018/03/31 8:00,9,69,1023.1
257,양산시,2018/03/31 9:00,12.3,54,1022.9
257,양산시,2018/03/31 10:00,15.2,42,1022.5
257,양산시,2018/03/31 11:00,17.6,28,1021.8
257,양산시,2018/03/31 12:00,19.3,30,1020.9
257,양산시,2018/03/31 13:00,20.8,32,1019.9
257,양산시,2018/03/31 14:00,20.5,30,1018.8
257,양산시,2018/03/31 15:00,20.5,29,1017.8
257,양산시,2018/03/31 16:00,19.5,30,1017.3
257,양산시,2018/03/31 17:00,18.9,31,1017.1
257,양산시,2018/03/31 18:00,17.6,34,1017.2
257,양산시,2018/03/31 19:00,15.6,48,1017.7
257,양산시,2018/03/31 20:00,13.8,56,1018
257,양산시,2018/03/31 21:00,12.5,61,1018.3
257,양산시,2018/03/31 22:00,11.5,60,1018.3
257,양산시,2018/03/31 23:00,10.9,62,1018.1
257,양산시,2018/04/01 0:00,9.9,64,1018.2
257,양산시,2018/04/01 1:00,9.6,67,1018
257,양산시,2018/04/01 2:00,10.4,66,1017.8
257,양산시,2018/04/01 3:00,10.1,71,1017.2
